samplenr	I	II	V1	V2	V3	V4	V5	V6
1842	145	587.5	0	0	0	0	0	0
1843	135	575	0	0	0	0	0	0
1844	132.5	570	0	0	0	0	0	0
1845	147.5	582.5	0	0	0	0	0	0
1846	145	582.5	0	0	0	0	0	0
1847	145	585	0	0	0	0	0	0
1848	135	582.5	0	0	0	0	0	0
1849	120	572.5	0	0	0	0	0	0
1850	125	572.5	0	0	0	0	0	0
1851	127.5	575	0	0	0	0	0	0
1852	135	582.5	0	0	0	0	0	0
1853	145	582.5	0	0	0	0	0	0
1854	137.5	577.5	0	0	0	0	0	0
1855	115	557.5	0	0	0	0	0	0
1856	107.5	545	0	0	0	0	0	0
1857	102.5	542.5	0	0	0	0	0	0
1858	102.5	530	0	0	0	0	0	0
1859	110	527.5	0	0	0	0	0	0
1860	107.5	520	0	0	0	0	0	0
1861	97.5	505	0	0	0	0	0	0
1862	97.5	500	0	0	0	0	0	0
1863	102.5	500	0	0	0	0	0	0
1864	112.5	500	0	0	0	0	0	0
1865	125	505	0	0	0	0	0	0
1866	132.5	507.5	0	0	0	0	0	0
1867	132.5	510	0	0	0	0	0	0
1868	135	515	0	0	0	0	0	0
1869	140	530	0	0	0	0	0	0
1870	132.5	532.5	0	0	0	0	0	0
1871	137.5	537.5	0	0	0	0	0	0
1872	132.5	542.5	0	0	0	0	0	0
1873	112.5	532.5	0	0	0	0	0	0
1874	107.5	527.5	0	0	0	0	0	0
1875	100	525	0	0	0	0	0	0
1876	92.5	522.5	0	0	0	0	0	0
1877	92.5	525	0	0	0	0	0	0
1878	95	522.5	0	0	0	0	0	0
1879	90	512.5	0	0	0	0	0	0
1880	92.5	510	0	0	0	0	0	0
1881	85	497.5	0	0	0	0	0	0
1882	75	485	0	0	0	0	0	0
1883	87.5	492.5	0	0	0	0	0	0
1884	92.5	495	0	0	0	0	0	0
1885	110	507.5	0	0	0	0	0	0
1886	130	522.5	0	0	0	0	0	0
1887	135	532.5	0	0	0	0	0	0
1888	150	545	0	0	0	0	0	0
1889	157.5	547.5	0	0	0	0	0	0
1890	155	552.5	0	0	0	0	0	0
1891	172.5	570	0	0	0	0	0	0
1892	177.5	577.5	0	0	0	0	0	0
1893	177.5	577.5	0	0	0	0	0	0
1894	180	580	0	0	0	0	0	0
1895	170	577.5	0	0	0	0	0	0
1896	160	565	0	0	0	0	0	0
1897	147.5	547.5	0	0	0	0	0	0
1898	150	550	0	0	0	0	0	0
1899	155	550	0	0	0	0	0	0
1900	150	547.5	0	0	0	0	0	0
1901	167.5	562.5	0	0	0	0	0	0
1902	180	575	0	0	0	0	0	0
1903	182.5	580	0	0	0	0	0	0
1904	195	595	0	0	0	0	0	0
1905	190	590	0	0	0	0	0	0
1906	195	597.5	0	0	0	0	0	0
1907	207.5	610	0	0	0	0	0	0
1908	187.5	592.5	0	0	0	0	0	0
1909	192.5	597.5	0	0	0	0	0	0
1910	207.5	607.5	0	0	0	0	0	0
1911	187.5	587.5	0	0	0	0	0	0
1912	182.5	580	0	0	0	0	0	0
1913	187.5	572.5	0	0	0	0	0	0
1914	182.5	557.5	0	0	0	0	0	0
1915	190	562.5	0	0	0	0	0	0
1916	190	562.5	0	0	0	0	0	0
1917	187.5	565	0	0	0	0	0	0
1918	197.5	582.5	0	0	0	0	0	0
1919	195	582.5	0	0	0	0	0	0
1920	182.5	575	0	0	0	0	0	0
1921	185	572.5	0	0	0	0	0	0
1922	182.5	567.5	0	0	0	0	0	0
1923	172.5	557.5	0	0	0	0	0	0
1924	180	560	0	0	0	0	0	0
1925	167.5	552.5	0	0	0	0	0	0
1926	165	545	0	0	0	0	0	0
1927	165	540	0	0	0	0	0	0
1928	140	515	0	0	0	0	0	0
1929	137.5	515	0	0	0	0	0	0
1930	147.5	530	0	0	0	0	0	0
1931	160	550	0	0	0	0	0	0
1932	182.5	580	0	0	0	0	0	0
1933	185	602.5	0	0	0	0	0	0
1934	180	612.5	0	0	0	0	0	0
1935	175	620	0	0	0	0	0	0
1936	155	617.5	0	0	0	0	0	0
1937	140	622.5	0	0	0	0	0	0
1938	142.5	640	0	0	0	0	0	0
1939	137.5	647.5	0	0	0	0	0	0
1940	130	655	0	0	0	0	0	0
1941	125	665	0	0	0	0	0	0
1942	115	665	0	0	0	0	0	0
1943	122.5	680	0	0	0	0	0	0
1944	120	690	0	0	0	0	0	0
1945	130	715	0	0	0	0	0	0
1946	150	740	0	0	0	0	0	0
1947	160	745	0	0	0	0	0	0
1948	175	755	0	0	0	0	0	0
1949	180	760	0	0	0	0	0	0
1950	187.5	760	0	0	0	0	0	0
1951	195	765	0	0	0	0	0	0
1952	190	762.5	0	0	0	0	0	0
1953	180	750	0	0	0	0	0	0
1954	182.5	740	0	0	0	0	0	0
1955	182.5	720	0	0	0	0	0	0
1956	185	697.5	0	0	0	0	0	0
1957	190	682.5	0	0	0	0	0	0
1958	177.5	650	0	0	0	0	0	0
1959	162.5	612.5	0	0	0	0	0	0
1960	150	575	0	0	0	0	0	0
1961	127.5	537.5	0	0	0	0	0	0
1962	122.5	505	0	0	0	0	0	0
1963	125	470	0	0	0	0	0	0
1964	110	430	0	0	0	0	0	0
1965	95	405	0	0	0	0	0	0
1966	60	375	0	0	0	0	0	0
1967	30	347.5	0	0	0	0	0	0
1968	32.5	345	0	0	0	0	0	0
1969	15	332.5	0	0	0	0	0	0
1970	5	325	0	0	0	0	0	0
1971	-5	307.5	0	0	0	0	0	0
1972	-22.5	290	0	0	0	0	0	0
1973	-30	287.5	0	0	0	0	0	0
1974	-57.5	275	0	0	0	0	0	0
1975	-67.5	267.5	0	0	0	0	0	0
1976	-65	262.5	0	0	0	0	0	0
1977	-77.5	247.5	0	0	0	0	0	0
1978	-87.5	227.5	0	0	0	0	0	0
1979	-82.5	220	0	0	0	0	0	0
1980	-82.5	215	0	0	0	0	0	0
1981	-87.5	210	0	0	0	0	0	0
1982	-85	217.5	0	0	0	0	0	0
1983	-105	212.5	0	0	0	0	0	0
1984	-100	207.5	0	0	0	0	0	0
1985	-92.5	212.5	0	0	0	0	0	0
1986	-97.5	207.5	0	0	0	0	0	0
1987	-75	220	0	0	0	0	0	0
1988	-80	225	0	0	0	0	0	0
1989	-85	230	0	0	0	0	0	0
1990	-70	237.5	0	0	0	0	0	0
1991	-70	242.5	0	0	0	0	0	0
1992	-65	245	0	0	0	0	0	0
1993	-57.5	240	0	0	0	0	0	0
1994	-60	235	0	0	0	0	0	0
1995	-70	212.5	0	0	0	0	0	0
1996	-82.5	195	0	0	0	0	0	0
1997	-100	172.5	0	0	0	0	0	0
1998	-107.5	150	0	0	0	0	0	0
1999	-117.5	140	0	0	0	0	0	0
2000	-132.5	122.5	0	0	0	0	0	0
2001	-137.5	117.5	0	0	0	0	0	0
2002	-142.5	117.5	0	0	0	0	0	0
2003	-142.5	127.5	0	0	0	0	0	0
2004	-132.5	152.5	0	0	0	0	0	0
2005	-107.5	190	0	0	0	0	0	0
2006	-92.5	240	0	0	0	0	0	0
2007	-77.5	300	0	0	0	0	0	0
2008	-65	375	0	0	0	0	0	0
2009	-55	450	0	0	0	0	0	0
2010	-30	535	0	0	0	0	0	0
2011	-25	602.5	0	0	0	0	0	0
2012	-15	645	0	0	0	0	0	0
2013	-15	675	0	0	0	0	0	0
2014	-52.5	670	0	0	0	0	0	0
2015	-92.5	642.5	0	0	0	0	0	0
2016	-122.5	600	0	0	0	0	0	0
2017	-157.5	520	0	0	0	0	0	0
2018	-192.5	422.5	0	0	0	0	0	0
2019	-222.5	307.5	0	0	0	0	0	0
2020	-245	192.5	0	0	0	0	0	0
2021	-267.5	92.5	0	0	0	0	0	0
2022	-277.5	2.5	0	0	0	0	0	0
2023	-277.5	-57.5	0	0	0	0	0	0
2024	-280	-107.5	0	0	0	0	0	0
2025	-280	-147.5	0	0	0	0	0	0
2026	-272.5	-155	0	0	0	0	0	0
2027	-267.5	-157.5	0	0	0	0	0	0
2028	-240	-130	0	0	0	0	0	0
2029	-227.5	-100	0	0	0	0	0	0
2030	-250	-92.5	0	0	0	0	0	0
2031	-235	-55	0	0	0	0	0	0
2032	-252.5	-35	0	0	0	0	0	0
2033	-272.5	-27.5	0	0	0	0	0	0
2034	-252.5	5	0	0	0	0	0	0
2035	-252.5	17.5	0	0	0	0	0	0
2036	-252.5	30	0	0	0	0	0	0
2037	-250	40	0	0	0	0	0	0
2038	-257.5	45	0	0	0	0	0	0
2039	-245	60	0	0	0	0	0	0
2040	-232.5	70	0	0	0	0	0	0
2041	-227.5	72.5	0	0	0	0	0	0
2042	-205	82.5	0	0	0	0	0	0
2043	-187.5	95	0	0	0	0	0	0
2044	-187.5	95	0	0	0	0	0	0
2045	-192.5	95	0	0	0	0	0	0
2046	-185	97.5	0	0	0	0	0	0
2047	-190	87.5	0	0	0	0	0	0
2048	-217.5	67.5	0	0	0	0	0	0
2049	-230	55	0	0	0	0	0	0
2050	-242.5	47.5	0	0	0	0	0	0
2051	-260	30	0	0	0	0	0	0
2052	-272.5	22.5	0	0	0	0	0	0
2053	-280	25	0	0	0	0	0	0
2054	-275	22.5	0	0	0	0	0	0
2055	-270	25	0	0	0	0	0	0
2056	-272.5	27.5	0	0	0	0	0	0
2057	-272.5	25	0	0	0	0	0	0
2058	-255	40	0	0	0	0	0	0
2059	-237.5	52.5	0	0	0	0	0	0
2060	-230	60	0	0	0	0	0	0
2061	-210	72.5	0	0	0	0	0	0
2062	-190	85	0	0	0	0	0	0
2063	-175	92.5	0	0	0	0	0	0
2064	-177.5	90	0	0	0	0	0	0
2065	-172.5	100	0	0	0	0	0	0
2066	-157.5	112.5	0	0	0	0	0	0
2067	-150	125	0	0	0	0	0	0
2068	-142.5	135	0	0	0	0	0	0
2069	-147.5	132.5	0	0	0	0	0	0
2070	-150	135	0	0	0	0	0	0
2071	-165	125	0	0	0	0	0	0
2072	-175	125	0	0	0	0	0	0
2073	-165	140	0	0	0	0	0	0
2074	-157.5	135	0	0	0	0	0	0
2075	-147.5	137.5	0	0	0	0	0	0
2076	-135	137.5	0	0	0	0	0	0
2077	-122.5	145	0	0	0	0	0	0
2078	-117.5	142.5	0	0	0	0	0	0
2079	-125	135	0	0	0	0	0	0
2080	-117.5	145	0	0	0	0	0	0
2081	-115	145	0	0	0	0	0	0
2082	-107.5	150	0	0	0	0	0	0
2083	-90	175	0	0	0	0	0	0
2084	-70	202.5	0	0	0	0	0	0
2085	-25	255	0	0	0	0	0	0
2086	-7.5	280	0	0	0	0	0	0
2087	12.5	305	0	0	0	0	0	0
2088	72.5	370	0	0	0	0	0	0
2089	117.5	415	0	0	0	0	0	0
2090	180	475	0	0	0	0	0	0
2091	252.5	547.5	0	0	0	0	0	0
2092	300	597.5	0	0	0	0	0	0
2093	345	645	0	0	0	0	0	0
2094	400	702.5	0	0	0	0	0	0
2095	457.5	757.5	0	0	0	0	0	0
2096	525	830	0	0	0	0	0	0
2097	595	902.5	0	0	0	0	0	0
2098	652.5	957.5	0	0	0	0	0	0
2099	702.5	1012.5	0	0	0	0	0	0
2100	755	1070	0	0	0	0	0	0
2101	807.5	1117.5	0	0	0	0	0	0
2102	877.5	1175	0	0	0	0	0	0
2103	937.5	1220	0	0	0	0	0	0
2104	992.5	1265	0	0	0	0	0	0
2105	1045	1312.5	0	0	0	0	0	0
2106	1072.5	1335	0	0	0	0	0	0
2107	1130	1385	0	0	0	0	0	0
2108	1172.5	1437.5	0	0	0	0	0	0
2109	1210	1472.5	0	0	0	0	0	0
2110	1287.5	1542.5	0	0	0	0	0	0
2111	1347.5	1607.5	0	0	0	0	0	0
2112	1417.5	1677.5	0	0	0	0	0	0
2113	1492.5	1765	0	0	0	0	0	0
2114	1567.5	1845	0	0	0	0	0	0
2115	1647.5	1927.5	0	0	0	0	0	0
2116	1755	2030	0	0	0	0	0	0
2117	1890	2162.5	0	0	0	0	0	0
2118	2007.5	2282.5	0	0	0	0	0	0
2119	2142.5	2405	0	0	0	0	0	0
2120	2265	2527.5	0	0	0	0	0	0
2121	2377.5	2640	0	0	0	0	0	0
2122	2522.5	2772.5	0	0	0	0	0	0
2123	2660	2910	0	0	0	0	0	0
2124	2802.5	3057.5	0	0	0	0	0	0
2125	2957.5	3215	0	0	0	0	0	0
2126	3122.5	3382.5	0	0	0	0	0	0
2127	3295	3557.5	0	0	0	0	0	0
2128	3467.5	3732.5	0	0	0	0	0	0
2129	3702.5	3967.5	0	0	0	0	0	0
2130	3992.5	4255	0	0	0	0	0	0
2131	4287.5	4552.5	0	0	0	0	0	0
2132	4630	4902.5	0	0	0	0	0	0
2133	4992.5	5270	0	0	0	0	0	0
2134	5360	5632.5	0	0	0	0	0	0
2135	5760	6035	0	0	0	0	0	0
2136	6175	6452.5	0	0	0	0	0	0
2137	6615	6895	0	0	0	0	0	0
2138	7105	7382.5	0	0	0	0	0	0
2139	7640	7912.5	0	0	0	0	0	0
2140	8160	8437.5	0	0	0	0	0	0
2141	8732.5	8997.5	0	0	0	0	0	0
2142	9322.5	9582.5	0	0	0	0	0	0
2143	9887.5	10152.5	0	0	0	0	0	0
2144	10550	10810	0	0	0	0	0	0
2145	11250	11505	0	0	0	0	0	0
2146	11967.5	12222.5	0	0	0	0	0	0
2147	12772.5	13017.5	0	0	0	0	0	0
2148	13612.5	13855	0	0	0	0	0	0
2149	14477.5	14720	0	0	0	0	0	0
2150	15385	15635	0	0	0	0	0	0
2151	16307.5	16575	0	0	0	0	0	0
2152	17260	17542.5	0	0	0	0	0	0
2153	18262.5	18555	0	0	0	0	0	0
2154	19237.5	19532.5	0	0	0	0	0	0
2155	20182.5	20480	0	0	0	0	0	0
2156	21100	21397.5	0	0	0	0	0	0
2157	21975	22272.5	0	0	0	0	0	0
2158	22810	23117.5	0	0	0	0	0	0
2159	23597.5	23907.5	0	0	0	0	0	0
2160	24365	24670	0	0	0	0	0	0
2161	25097.5	25405	0	0	0	0	0	0
2162	25817.5	26117.5	0	0	0	0	0	0
2163	26532.5	26825	0	0	0	0	0	0
2164	27242.5	27540	0	0	0	0	0	0
2165	28000	28295	0	0	0	0	0	0
2166	28722.5	29010	0	0	0	0	0	0
2167	29407.5	29697.5	0	0	0	0	0	0
2168	30125	30412.5	0	0	0	0	0	0
2169	30767.5	31050	0	0	0	0	0	0
2170	31382.5	31662.5	0	0	0	0	0	0
2171	31990	32262.5	0	0	0	0	0	0
2172	32530	32800	0	0	0	0	0	0
2173	33040	33307.5	0	0	0	0	0	0
2174	33475	33740	0	0	0	0	0	0
2175	33875	34142.5	0	0	0	0	0	0
2176	34260	34537.5	0	0	0	0	0	0
2177	34610	34887.5	0	0	0	0	0	0
2178	34920	35192.5	0	0	0	0	0	0
2179	35210	35480	0	0	0	0	0	0
2180	35527.5	35792.5	0	0	0	0	0	0
2181	35810	36075	0	0	0	0	0	0
2182	36045	36312.5	0	0	0	0	0	0
2183	36302.5	36575	0	0	0	0	0	0
2184	36527.5	36795	0	0	0	0	0	0
2185	36722.5	36995	0	0	0	0	0	0
2186	36937.5	37207.5	0	0	0	0	0	0
2187	37090	37355	0	0	0	0	0	0
2188	37247.5	37510	0	0	0	0	0	0
2189	37442.5	37697.5	0	0	0	0	0	0
2190	37570	37820	0	0	0	0	0	0
2191	37702.5	37947.5	0	0	0	0	0	0
2192	37867.5	38097.5	0	0	0	0	0	0
2193	38012.5	38240	0	0	0	0	0	0
2194	38172.5	38392.5	0	0	0	0	0	0
2195	38290	38507.5	0	0	0	0	0	0
2196	38395	38615	0	0	0	0	0	0
2197	38530	38745	0	0	0	0	0	0
2198	38640	38860	0	0	0	0	0	0
2199	38722.5	38952.5	0	0	0	0	0	0
2200	38805	39035	0	0	0	0	0	0
2201	38922.5	39157.5	0	0	0	0	0	0
2202	39012.5	39250	0	0	0	0	0	0
2203	39100	39340	0	0	0	0	0	0
2204	39222.5	39460	0	0	0	0	0	0
2205	39350	39580	0	0	0	0	0	0
2206	39525	39747.5	0	0	0	0	0	0
2207	39670	39885	0	0	0	0	0	0
2208	39810	40027.5	0	0	0	0	0	0
2209	39982.5	40205	0	0	0	0	0	0
2210	40117.5	40342.5	0	0	0	0	0	0
2211	40272.5	40500	0	0	0	0	0	0
2212	40442.5	40670	0	0	0	0	0	0
2213	40570	40790	0	0	0	0	0	0
2214	40695	40915	0	0	0	0	0	0
2215	40802.5	41017.5	0	0	0	0	0	0
2216	40910	41135	0	0	0	0	0	0
2217	41037.5	41265	0	0	0	0	0	0
2218	41150	41367.5	0	0	0	0	0	0
2219	41290	41497.5	0	0	0	0	0	0
2220	41422.5	41612.5	0	0	0	0	0	0
2221	41502.5	41690	0	0	0	0	0	0
2222	41560	41745	0	0	0	0	0	0
2223	41607.5	41795	0	0	0	0	0	0
2224	41627.5	41817.5	0	0	0	0	0	0
2225	41610	41795	0	0	0	0	0	0
2226	41552.5	41735	0	0	0	0	0	0
2227	41435	41612.5	0	0	0	0	0	0
2228	41297.5	41485	0	0	0	0	0	0
2229	41142.5	41340	0	0	0	0	0	0
2230	40950	41167.5	0	0	0	0	0	0
2231	40767.5	41000	0	0	0	0	0	0
2232	40572.5	40805	0	0	0	0	0	0
2233	40347.5	40590	0	0	0	0	0	0
2234	40130	40377.5	0	0	0	0	0	0
2235	39912.5	40157.5	0	0	0	0	0	0
2236	39672.5	39925	0	0	0	0	0	0
2237	39470	39717.5	0	0	0	0	0	0
2238	39280	39527.5	0	0	0	0	0	0
2239	39062.5	39315	0	0	0	0	0	0
2240	38860	39112.5	0	0	0	0	0	0
2241	38645	38907.5	0	0	0	0	0	0
2242	38462.5	38730	0	0	0	0	0	0
2243	38342.5	38625	0	0	0	0	0	0
2244	38217.5	38517.5	0	0	0	0	0	0
2245	38125	38445	0	0	0	0	0	0
2246	38060	38405	0	0	0	0	0	0
2247	37982.5	38342.5	0	0	0	0	0	0
2248	37897.5	38272.5	0	0	0	0	0	0
2249	37815	38197.5	0	0	0	0	0	0
2250	37752.5	38135	0	0	0	0	0	0
2251	37702.5	38080	0	0	0	0	0	0
2252	37635	38012.5	0	0	0	0	0	0
2253	37550	37920	0	0	0	0	0	0
2254	37467.5	37822.5	0	0	0	0	0	0
2255	37397.5	37730	0	0	0	0	0	0
2256	37302.5	37620	0	0	0	0	0	0
2257	37207.5	37515	0	0	0	0	0	0
2258	37127.5	37420	0	0	0	0	0	0
2259	37030	37310	0	0	0	0	0	0
2260	36930	37192.5	0	0	0	0	0	0
2261	36820	37067.5	0	0	0	0	0	0
2262	36715	36947.5	0	0	0	0	0	0
2263	36610	36825	0	0	0	0	0	0
2264	36507.5	36705	0	0	0	0	0	0
2265	36390	36582.5	0	0	0	0	0	0
2266	36270	36450	0	0	0	0	0	0
2267	36152.5	36325	0	0	0	0	0	0
2268	36050	36212.5	0	0	0	0	0	0
2269	35972.5	36127.5	0	0	0	0	0	0
2270	35905	36057.5	0	0	0	0	0	0
2271	35855	35990	0	0	0	0	0	0
2272	35787.5	35917.5	0	0	0	0	0	0
2273	35702.5	35822.5	0	0	0	0	0	0
2274	35627.5	35735	0	0	0	0	0	0
2275	35527.5	35640	0	0	0	0	0	0
2276	35417.5	35517.5	0	0	0	0	0	0
2277	35335	35427.5	0	0	0	0	0	0
2278	35235	35325	0	0	0	0	0	0
2279	35117.5	35202.5	0	0	0	0	0	0
2280	35017.5	35110	0	0	0	0	0	0
2281	34912.5	35012.5	0	0	0	0	0	0
2282	34812.5	34915	0	0	0	0	0	0
2283	34727.5	34845	0	0	0	0	0	0
2284	34632.5	34750	0	0	0	0	0	0
2285	34550	34655	0	0	0	0	0	0
2286	34472.5	34580	0	0	0	0	0	0
2287	34377.5	34470	0	0	0	0	0	0
2288	34265	34360	0	0	0	0	0	0
2289	34150	34250	0	0	0	0	0	0
2290	34020	34107.5	0	0	0	0	0	0
2291	33857.5	33950	0	0	0	0	0	0
2292	33687.5	33775	0	0	0	0	0	0
2293	33480	33560	0	0	0	0	0	0
2294	33265	33355	0	0	0	0	0	0
2295	33052.5	33140	0	0	0	0	0	0
2296	32832.5	32927.5	0	0	0	0	0	0
2297	32627.5	32740	0	0	0	0	0	0
2298	32447.5	32542.5	0	0	0	0	0	0
2299	32267.5	32342.5	0	0	0	0	0	0
2300	32092.5	32155	0	0	0	0	0	0
2301	31932.5	31970	0	0	0	0	0	0
2302	31755	31795	0	0	0	0	0	0
2303	31615	31647.5	0	0	0	0	0	0
2304	31485	31515	0	0	0	0	0	0
2305	31347.5	31400	0	0	0	0	0	0
2306	31212.5	31275	0	0	0	0	0	0
2307	31055	31135	0	0	0	0	0	0
2308	30882.5	31010	0	0	0	0	0	0
2309	30662.5	30855	0	0	0	0	0	0
2310	30420	30685	0	0	0	0	0	0
2311	30157.5	30507.5	0	0	0	0	0	0
2312	29880	30300	0	0	0	0	0	0
2313	29600	30072.5	0	0	0	0	0	0
2314	29272.5	29790	0	0	0	0	0	0
2315	28935	29465	0	0	0	0	0	0
2316	28585	29117.5	0	0	0	0	0	0
2317	28140	28680	0	0	0	0	0	0
2318	27590	28092.5	0	0	0	0	0	0
2319	26930	27372.5	0	0	0	0	0	0
2320	26122.5	26497.5	0	0	0	0	0	0
2321	25100	25375	0	0	0	0	0	0
2322	23785	23967.5	0	0	0	0	0	0
2323	22227.5	22322.5	0	0	0	0	0	0
2324	20457.5	20475	0	0	0	0	0	0
2325	18440	18412.5	0	0	0	0	0	0
2326	16232.5	16162.5	0	0	0	0	0	0
2327	13905	13787.5	0	0	0	0	0	0
2328	11525	11385	0	0	0	0	0	0
2329	9087.5	8942.5	0	0	0	0	0	0
2330	6657.5	6525	0	0	0	0	0	0
2331	4380	4257.5	0	0	0	0	0	0
2332	2280	2182.5	0	0	0	0	0	0
2333	362.5	290	0	0	0	0	0	0
2334	-1380	-1422.5	0	0	0	0	0	0
2335	-2912.5	-2932.5	0	0	0	0	0	0
2336	-4255	-4262.5	0	0	0	0	0	0
2337	-5470	-5437.5	0	0	0	0	0	0
2338	-6505	-6435	0	0	0	0	0	0
2339	-7392.5	-7312.5	0	0	0	0	0	0
2340	-8192.5	-8090	0	0	0	0	0	0
2341	-8890	-8775	0	0	0	0	0	0
2342	-9540	-9422.5	0	0	0	0	0	0
2343	-10122.5	-9997.5	0	0	0	0	0	0
2344	-10640	-10525	0	0	0	0	0	0
2345	-11142.5	-11027.5	0	0	0	0	0	0
2346	-11587.5	-11470	0	0	0	0	0	0
2347	-11997.5	-11882.5	0	0	0	0	0	0
2348	-12397.5	-12275	0	0	0	0	0	0
2349	-12767.5	-12640	0	0	0	0	0	0
2350	-13095	-12972.5	0	0	0	0	0	0
2351	-13405	-13272.5	0	0	0	0	0	0
2352	-13697.5	-13562.5	0	0	0	0	0	0
2353	-13967.5	-13830	0	0	0	0	0	0
2354	-14212.5	-14067.5	0	0	0	0	0	0
2355	-14440	-14295	0	0	0	0	0	0
2356	-14647.5	-14507.5	0	0	0	0	0	0
2357	-14825	-14700	0	0	0	0	0	0
2358	-15000	-14882.5	0	0	0	0	0	0
2359	-15177.5	-15057.5	0	0	0	0	0	0
2360	-15357.5	-15232.5	0	0	0	0	0	0
2361	-15525	-15397.5	0	0	0	0	0	0
2362	-15672.5	-15542.5	0	0	0	0	0	0
2363	-15830	-15687.5	0	0	0	0	0	0
2364	-15982.5	-15832.5	0	0	0	0	0	0
2365	-16145	-15987.5	0	0	0	0	0	0
2366	-16312.5	-16140	0	0	0	0	0	0
2367	-16475	-16300	0	0	0	0	0	0
2368	-16627.5	-16462.5	0	0	0	0	0	0
2369	-16765	-16610	0	0	0	0	0	0
2370	-16900	-16752.5	0	0	0	0	0	0
2371	-17040	-16895	0	0	0	0	0	0
2372	-17170	-17025	0	0	0	0	0	0
2373	-17270	-17125	0	0	0	0	0	0
2374	-17355	-17205	0	0	0	0	0	0
2375	-17447.5	-17287.5	0	0	0	0	0	0
2376	-17512.5	-17350	0	0	0	0	0	0
2377	-17580	-17402.5	0	0	0	0	0	0
2378	-17645	-17455	0	0	0	0	0	0
2379	-17687.5	-17497.5	0	0	0	0	0	0
2380	-17732.5	-17530	0	0	0	0	0	0
2381	-17760	-17555	0	0	0	0	0	0
2382	-17785	-17590	0	0	0	0	0	0
2383	-17822.5	-17627.5	0	0	0	0	0	0
2384	-17845	-17655	0	0	0	0	0	0
2385	-17855	-17677.5	0	0	0	0	0	0
2386	-17875	-17700	0	0	0	0	0	0
2387	-17897.5	-17725	0	0	0	0	0	0
2388	-17917.5	-17740	0	0	0	0	0	0
2389	-17952.5	-17762.5	0	0	0	0	0	0
2390	-17990	-17797.5	0	0	0	0	0	0
2391	-18025	-17830	0	0	0	0	0	0
2392	-18060	-17865	0	0	0	0	0	0
2393	-18087.5	-17897.5	0	0	0	0	0	0
2394	-18125	-17937.5	0	0	0	0	0	0
2395	-18150	-17960	0	0	0	0	0	0
2396	-18167.5	-17982.5	0	0	0	0	0	0
2397	-18195	-18015	0	0	0	0	0	0
2398	-18212.5	-18030	0	0	0	0	0	0
2399	-18215	-18032.5	0	0	0	0	0	0
2400	-18212.5	-18027.5	0	0	0	0	0	0
2401	-18215	-18027.5	0	0	0	0	0	0
2402	-18215	-18020	0	0	0	0	0	0
2403	-18212.5	-18010	0	0	0	0	0	0
2404	-18215	-18007.5	0	0	0	0	0	0
2405	-18207.5	-18000	0	0	0	0	0	0
2406	-18202.5	-17982.5	0	0	0	0	0	0
2407	-18185	-17957.5	0	0	0	0	0	0
2408	-18165	-17945	0	0	0	0	0	0
2409	-18167.5	-17945	0	0	0	0	0	0
2410	-18165	-17952.5	0	0	0	0	0	0
2411	-18155	-17950	0	0	0	0	0	0
2412	-18155	-17947.5	0	0	0	0	0	0
2413	-18150	-17942.5	0	0	0	0	0	0
2414	-18145	-17930	0	0	0	0	0	0
2415	-18142.5	-17917.5	0	0	0	0	0	0
2416	-18150	-17920	0	0	0	0	0	0
2417	-18157.5	-17925	0	0	0	0	0	0
2418	-18135	-17895	0	0	0	0	0	0
2419	-18135	-17892.5	0	0	0	0	0	0
2420	-18125	-17875	0	0	0	0	0	0
2421	-18095	-17845	0	0	0	0	0	0
2422	-18087.5	-17840	0	0	0	0	0	0
2423	-18055	-17812.5	0	0	0	0	0	0
2424	-18042.5	-17800	0	0	0	0	0	0
2425	-18040	-17795	0	0	0	0	0	0
2426	-17995	-17757.5	0	0	0	0	0	0
2427	-17985	-17750	0	0	0	0	0	0
2428	-17982.5	-17750	0	0	0	0	0	0
2429	-17962.5	-17737.5	0	0	0	0	0	0
2430	-17962.5	-17740	0	0	0	0	0	0
2431	-17962.5	-17740	0	0	0	0	0	0
2432	-17980	-17745	0	0	0	0	0	0
2433	-17995	-17750	0	0	0	0	0	0
2434	-18002.5	-17755	0	0	0	0	0	0
2435	-18015	-17770	0	0	0	0	0	0
2436	-18027.5	-17787.5	0	0	0	0	0	0
2437	-18032.5	-17795	0	0	0	0	0	0
2438	-18030	-17790	0	0	0	0	0	0
2439	-18032.5	-17790	0	0	0	0	0	0
2440	-18027.5	-17780	0	0	0	0	0	0
2441	-18010	-17760	0	0	0	0	0	0
2442	-17997.5	-17752.5	0	0	0	0	0	0
2443	-17975	-17735	0	0	0	0	0	0
2444	-17950	-17710	0	0	0	0	0	0
2445	-17932.5	-17687.5	0	0	0	0	0	0
2446	-17905	-17647.5	0	0	0	0	0	0
2447	-17887.5	-17625	0	0	0	0	0	0
2448	-17877.5	-17607.5	0	0	0	0	0	0
2449	-17850	-17575	0	0	0	0	0	0
2450	-17830	-17557.5	0	0	0	0	0	0
2451	-17812.5	-17542.5	0	0	0	0	0	0
2452	-17790	-17520	0	0	0	0	0	0
2453	-17772.5	-17500	0	0	0	0	0	0
2454	-17750	-17482.5	0	0	0	0	0	0
2455	-17720	-17457.5	0	0	0	0	0	0
2456	-17697.5	-17432.5	0	0	0	0	0	0
